CPU_Load,Memory_Usage,Disk_Usage,Network_IO,Server_Load,Power_Consumption,Temperature,Num_of_Running_Processes,Storage_Capacity,Server_Uptime,Status,Server_ID,Server_Dependency
34.35579003,41.50270391,40.91273074,96.93694879,47.17513709,37.0643761,48.12291174,60,68.73322863,64.08976233,29.05044467,Server_4397,Server_4350
49.63009635,56.79955935,25.73297944,60.09762913,40.37678077,62.28646792,24.67658773,68,37.07378115,24.54708338,35.53929014,Server_2975,Server_214
45.22798849,41.3531818,66.4099171,44.14705984,43.090059,52.62507616,49.20593171,57,62.57850074,83.20867991,58.78491933,Server_4535,Server_482
50.03602941,42.41436001,63.09875848,22.05025946,33.57969842,55.33392171,45.97416355,23,63.34348097,31.60743485,59.53558505,Server_3655,Server_293
48.82671365,47.7387349,29.46895654,55.4046493,50.34511793,54.45693872,30.26487014,57,59.86787688,59.86680008,34.45963988,Server_1768,Server_310
56.58648145,57.09181521,57.48164305,44.19711587,33.41583842,71.18142417,53.52432215,64,42.22286035,52.0477414,66.79378716,Server_3028,Server_1006
48.72355554,66.52577014,36.6106308,60.41890904,41.79359138,56.24019591,33.52280823,37,59.15314244,32.49907818,42.26044627,Server_3724,Server_4064
41.87880867,57.94220518,54.77325911,44.25366596,66.24361762,46.89842624,74.7539736,27,54.77106527,66.42307412,47.31175969,Server_2895,Server_1107
45.22511864,51.16228242,70.38037339,58.5645536,63.51447638,48.95787397,42.96562353,55,49.19143087,45.60288842,62.1143582,Server_4803,Server_3634
70.55829122,52.74563621,58.61341348,46.93402642,48.94698341,27.05004316,26.01030361,69,67.20412993,64.17583061,62.66692771,Server_2414,Server_2837
53.62782341,51.50918613,26.24192651,38.85191038,48.74719574,62.74008815,55.9581266,58,62.32133394,74.55235925,37.54335368,Server_1162,Server_2074
52.58265962,50.91922104,45.59057793,52.94390501,42.80617753,45.6490536,53.61030429,44,50.73360268,70.12048917,46.64804922,Server_4549,Server_4873
25.9988152,49.47720568,52.88042567,36.63148741,43.2604895,35.63238292,42.46434568,60,39.43351435,54.50052798,30.47805549,Server_3424,Server_457
35.92272142,60.97971035,32.49464812,57.82065617,46.05965882,67.45371257,50.8449019,41,62.75073842,25.52374275,33.58073962,Server_4479,Server_861
46.395661,67.67719221,57.70621093,57.56213393,65.88588539,50.72071984,65.24823609,45,35.46239891,22.62706901,55.1356748,Server_626,Server_1151
34.51515967,64.10017669,30.02645013,64.51440818,47.88104694,50.90363985,36.64435962,66,47.56462726,54.88660028,25.94195822,Server_3386,Server_6
58.40081876,61.53824355,47.82012567,17.30883495,60.80208059,62.06830822,19.77263161,81,56.07117204,42.33537,57.14732928,Server_435,Server_2714
72.71790793,41.70812964,42.98943857,48.59725662,71.87979482,59.97335992,50.14897316,64,47.15843497,71.13095962,61.81740884,Server_2946,Server_17
46.69627712,43.77925982,40.77122599,48.86139773,42.96721127,63.77567778,36.9405085,39,44.49637338,64.27307955,44.03443328,Server_888,Server_3693
50.55852743,46.74643593,23.04158582,58.53557464,36.53857285,61.30253977,36.08678899,54,39.85018382,29.78961975,32.8257774,Server_277,Server_2305
26.22495726,34.39745831,39.01899248,48.26026963,43.95469917,58.48771792,53.41008187,66,33.69446517,38.79862065,26.44180525,Server_1441,Server_851
58.49763551,49.19063296,43.97655184,47.66717103,60.55207626,61.25770906,42.7019464,51,66.07849216,67.57966207,54.11057245,Server_3980,Server_663
60.21498672,56.4850013,50.97899678,44.43844286,30.70244866,69.2705461,32.74446024,19,35.68437714,26.10919407,63.54957143,Server_465,Server_4073
38.00386034,71.31099982,46.73751996,40.26693706,70.41378094,48.56018491,36.43244881,61,58.05256835,50.81931115,40.13781679,Server_2622,Server_1392
45.73621547,54.98866267,64.10518997,62.20781736,61.5228583,38.23026696,55.06045393,57,43.44457258,51.28146358,54.65839731,Server_801,Server_4976
55.6089548,31.47711918,52.71422171,28.44134123,50.03242674,27.6640618,43.74334083,49,56.06211822,57.24988602,45.73731751,Server_300,Server_2421
26.85385599,31.39657934,56.98829306,41.15321011,47.28800494,59.93341737,35.27044316,58,46.01758575,51.9293497,40.60862072,Server_2534,Server_1902
54.19408565,60.56330316,58.31034346,56.11778978,38.30381011,64.23475521,45.76702406,66,38.28696908,43.52721285,64.37638219,Server_4252,Server_405
51.12377443,60.28112217,26.55488597,34.70211681,44.54835529,56.36578432,24.98098474,60,52.95584474,33.14223767,34.64199924,Server_1670,Server_2812
42.26931009,39.1810236,43.29112003,63.49887864,56.89123394,39.73340169,91.12874721,68,59.27764084,41.90249691,35.53409137,Server_4001,Server_4185
54.1261506,64.01673212,28.92957977,87.53525292,62.46855309,46.42513887,21.92472292,57,58.01066879,55.59776318,37.72506447,Server_3794,Server_4297
20.91764976,37.52444887,36.47067731,41.42826469,56.88589779,55.49926913,64.23262381,50,71.05670174,48.32777296,20.11991716,Server_1442,Server_4153
47.99316024,40.71888925,52.54292549,63.35585517,54.09363078,56.8493768,40.67485199,45,41.31816128,69.16253657,52.0295142,Server_55,Server_2587
55.20585651,44.62578854,49.1763893,54.41010489,82.77575288,60.15905506,47.30613561,68,45.95459467,60.28906507,55.43652026,Server_724,Server_2666
65.29384972,29.51464787,23.32527378,48.2788352,30.54034319,19.23256147,50.61212935,68,63.15527881,42.48189813,27.50407118,Server_1629,Server_4411
28.67662507,34.6996397,60.52821832,57.87888952,70.90176544,39.73581886,46.68240875,53,62.40640492,67.1166592,39.1153023,Server_185,Server_2604
34.29392014,48.9475779,33.46273118,67.34895196,56.72372806,71.4032146,27.04699554,56,63.74206202,55.32125984,33.84878854,Server_1721,Server_4803
61.21621114,29.26418267,52.1966687,52.71414584,39.22212276,46.77498945,69.72964679,44,38.11481729,53.62058331,55.88775953,Server_4498,Server_2176
42.73185602,38.18061188,45.65826893,56.69846627,60.06209092,40.87179833,44.58193493,60,64.79075397,66.52673193,37.69612727,Server_3597,Server_457
42.48792022,37.18075315,40.97481489,56.31943138,55.15627102,76.30451332,51.46164183,37,48.52992478,45.89798793,45.15659941,Server_901,Server_2064
56.55888803,40.08778721,36.96826165,69.15671743,53.52897414,44.49070118,35.64440904,59,33.84754502,72.42028431,41.99119876,Server_2789,Server_1571
37.25308067,64.3543821,36.71447251,45.05621974,18.61284863,68.12047726,48.87584895,97,31.43821502,65.27330754,37.56089951,Server_1639,Server_997
29.10962559,49.71680851,46.09664694,57.88839785,44.88753266,64.98514218,56.08389574,55,26.77550566,56.52190496,37.59460029,Server_371,Server_4314
67.17099556,54.0284994,45.47629368,53.31115403,71.2592469,56.02104566,53.00822901,73,66.06100021,58.34491688,60.05800458,Server_4640,Server_3417
37.66142804,25.80714543,55.34701597,66.67222553,58.81039918,35.51098963,40.05201467,55,63.26551844,20.4352048,39.30607896,Server_4380,Server_1681
39.79572854,68.10915489,46.46603024,62.24397745,41.65417769,60.89765153,48.66954966,45,54.41516273,57.90336074,45.54767406,Server_2376,Server_4955
46.36924337,30.07531481,50.52595921,60.48184308,63.04327107,44.75168376,34.12699374,68,59.43416564,32.57789696,44.53588812,Server_2949,Server_3620
61.65681725,42.95407503,57.47782814,41.9173629,66.372515,67.01920358,37.46978727,34,36.29067559,66.37754419,67.60856245,Server_4401,Server_4052
58.08035756,47.79308299,57.85467818,61.92445029,53.41258185,67.75686176,27.55650487,60,42.35720276,40.46581338,66.91381919,Server_4834,Server_1124
28.2283381,31.2581452,49.794315,80.27419094,38.12634266,57.11394919,30.75768903,41,45.15637668,51.42190846,36.57178948,Server_2553,Server_4753
45.6682411,52.59018525,45.92141616,54.28564784,58.20213954,60.95601911,48.91330448,53,54.48221074,51.33205294,47.45390805,Server_4939,Server_4440
40.85716244,32.84507819,75.90673567,49.10598901,77.57661803,43.39736737,33.9965959,64,47.06300927,60.31895984,59.71242203,Server_951,Server_1172
46.55134411,19.93371064,46.18246284,33.47461035,48.6073608,43.76597875,42.70173045,71,66.117183,44.2094363,39.03619451,Server_4148,Server_3569
67.39419186,73.53035102,57.02816685,78.60299054,51.25749649,70.80521289,42.68546917,72,64.15233597,55.81819263,76.43761137,Server_2859,Server_4278
52.51251378,32.44834872,47.74133307,49.08743512,66.4484033,63.97522144,43.56517933,70,70.3766927,36.2535313,52.47931662,Server_3692,Server_4039
42.54320645,0.0,38.13889092,39.68448699,70.29416388,57.11647665,25.23810209,37,33.96471366,43.30875836,32.95819884,Server_4995,Server_326
46.11364934,40.79599508,40.78426974,50.120815,41.88296875,31.77412623,49.48179419,48,56.92107203,53.03939025,33.19418926,Server_3497,Server_612
50.03734157,53.91814075,26.21829325,67.33747512,56.80132988,51.3615843,48.88092744,40,68.03117217,37.90586123,32.82844565,Server_1054,Server_1610
37.84488957,23.57690712,50.46132263,60.23356809,70.2702621,65.1035488,5.60546721,35,58.58616986,30.04841894,44.761649,Server_3445,Server_2367
55.57332381,31.05036812,55.92016321,20.63624423,57.68358036,18.36661919,35.47688718,81,40.17402281,49.78849628,44.84019926,Server_2701,Server_94
67.92206012,24.93919191,45.91459782,55.15632795,44.51644632,50.95137853,46.03653355,48,47.6350585,37.07567285,56.64323402,Server_4249,Server_357
33.74572041,65.0452915,42.78210184,46.86995053,65.5118967,51.63045919,28.46373909,53,69.57724278,30.35095429,34.95530405,Server_590,Server_2619
37.41571415,47.20034423,31.16299648,32.69491688,65.37551623,38.86889707,57.56261464,49,65.44475562,26.95545306,22.26863208,Server_4581,Server_34
60.30382938,43.39858318,37.76111668,72.75117079,58.42272089,46.28703728,16.80644697,62,57.63312629,40.09113034,46.17897476,Server_2878,Server_4186
47.2832684,38.86265453,46.62597128,48.66288691,26.02942943,37.65156362,46.16913837,56,49.1786309,20.6927014,40.04460043,Server_3065,Server_3367
43.79028457,53.38306471,48.61444232,60.36983044,54.53857741,31.53325735,30.9713695,60,54.28058221,50.16161413,39.1140166,Server_4979,Server_422
33.2158189,39.47878614,28.2939635,59.46894681,46.55027901,55.55215191,63.50422112,46,52.72919661,72.22166453,22.87757142,Server_4442,Server_1222
74.28635507,68.38429252,65.01309948,54.19606876,46.63206204,37.36533199,43.97174457,48,28.48199472,50.32272771,74.94356421,Server_1198,Server_2192
28.03021603,48.86847053,28.3284928,44.53769412,40.45698591,63.57625109,42.31922377,43,38.90004684,46.77183203,22.21265045,Server_656,Server_2464
69.52780001,48.99005535,48.09694933,61.11437109,52.1850759,51.82329646,42.21106873,56,49.44193967,20.56886118,62.05132337,Server_1592,Server_2659
62.00586248,32.98113934,44.9897996,59.99689592,70.00168526,51.99829221,50.87492381,60,39.15796822,65.14833514,53.28099007,Server_4832,Server_4655
59.86321728,44.96926001,52.84390369,66.71879353,40.39528244,43.0922847,51.70216413,29,52.2657238,61.73314471,56.25988051,Server_2558,Server_2337
47.56691704,45.37273085,46.32338647,50.89551868,33.35426895,69.47378594,33.80126795,31,49.82819022,73.32707627,50.90179694,Server_1458,Server_2864
37.63182201,50.28677098,34.5800617,50.15754517,61.85937929,50.68938065,41.91237862,40,52.2886652,71.80416949,29.73401372,Server_877,Server_4687
19.7755772,38.24325556,68.67214777,66.30103785,36.15100197,45.90058872,27.75840458,52,43.47032532,49.23017816,41.86929499,Server_4244,Server_4321
33.50119968,36.92547254,31.90202352,66.29319436,41.88318499,57.14998848,49.52374052,65,57.62522039,33.7735338,26.38232994,Server_2786,Server_619
66.54429228,51.1526309,32.05106318,48.77660176,65.36771071,61.27417115,55.41025131,49,71.70220721,48.24430259,50.5907254,Server_3169,Server_1363
36.85121088,45.75753979,55.94097966,27.54994447,41.15972785,65.70993686,36.70723884,31,58.52073526,36.11273784,49.0869176,Server_1372,Server_845
68.19061623,65.79711212,45.57393599,63.86374639,52.38415898,60.29662891,44.56036117,48,72.79158861,23.98081909,63.58247824,Server_1159,Server_2986
56.42394319,52.66305085,40.55656559,55.98256121,40.6982561,55.87220372,57.37187627,50,67.45507837,48.60351635,48.93588456,Server_1281,Server_525
58.47199575,71.5290751,60.12273238,49.67297544,46.29408847,52.54095563,47.69362424,63,48.70281947,78.36774927,65.64047118,Server_2109,Server_1336
42.76485693,36.46560112,38.06015148,49.52853945,60.56268643,67.97656078,55.23227392,55,45.42957837,42.13005277,40.11919657,Server_967,Server_505
58.0609565,67.14581184,63.70300119,63.0900157,46.79625849,58.85216819,31.84638004,45,65.33618727,66.66243212,70.30860208,Server_3357,Server_3058
62.89952125,38.07705287,35.45428631,58.3463838,46.22208799,59.12829126,56.09237653,54,53.49362798,49.37758327,49.18806166,Server_1060,Server_111
42.37350439,53.21059499,39.99429974,75.61918615,62.88499109,76.1054465,31.08613952,38,46.70918794,41.54738448,46.44637118,Server_75,Server_1337
44.01412654,34.4107861,30.78861215,36.48352252,72.84840622,44.48083393,60.98449938,61,67.59472619,41.5981021,27.24139099,Server_2717,Server_3477
38.76071643,51.28195462,44.14533484,27.14181014,43.23648022,51.49584674,51.81687847,48,52.86596492,62.21765176,37.21925669,Server_1116,Server_1761
49.43073073,28.10137035,31.73403405,64.65285096,51.86457685,75.14190039,48.50429938,23,46.03740617,29.61130954,41.84010559,Server_2452,Server_4849
58.44053778,50.41065236,24.50628111,48.43961655,44.76657731,57.72161373,51.33249036,47,56.89222429,55.08501751,38.06594996,Server_3893,Server_2612
64.58249837,57.76135719,51.29454463,53.51073519,59.74645232,49.7287403,50.59657282,36,65.30798905,71.66691587,61.06732611,Server_3993,Server_1030
41.78405777,28.15558434,69.28041076,54.9182035,45.31202711,62.3521209,36.43009401,34,59.93144041,73.27377263,61.06172853,Server_3088,Server_775
31.4849682,41.22954882,46.81704363,72.2746789,32.28762059,55.27019197,54.10546926,50,36.09581158,37.03337905,36.40232811,Server_3152,Server_772
56.2111266,40.07744217,56.94833199,51.94182152,73.75633352,60.19988556,66.50973429,52,49.23187824,34.27070429,61.56273696,Server_30,Server_3622
40.3844834,50.27728988,13.74177117,63.85326801,43.58864089,61.50810333,48.21179811,68,68.8836719,62.16128839,19.56483334,Server_3296,Server_437
37.30445575,41.66043884,42.50445677,71.92635289,40.47610097,39.36712639,53.7465521,26,50.12385531,72.11607349,31.96324471,Server_2297,Server_3236
49.38750725,61.24041259,40.44801547,56.54616764,32.69893453,51.51038675,47.89723978,58,48.28001762,52.05251773,43.45857102,Server_1555,Server_146
20.63468792,58.91284355,51.51712584,38.18989231,57.66327656,53.38160165,57.2696908,73,78.25992901,52.27497988,32.57163081,Server_3337,Server_3823
34.32256757,47.77904593,26.10217907,58.62383131,62.20963755,52.37315143,61.68476596,62,54.11464898,37.38426268,21.67158737,Server_4593,Server_2345
45.96073209,25.33982071,42.22938031,58.83058463,37.5565845,65.44967419,32.92465784,34,40.48812871,43.78981374,43.93101003,Server_4281,Server_4972
38.88743488,55.23448349,27.74748861,57.48514271,45.62804641,81.2265611,55.49164328,72,66.91036935,29.45545749,35.82912441,Server_892,Server_3677
60.14921343,39.70238592,33.60490627,76.42277085,56.12257822,53.98931012,50.00441103,42,38.98714201,71.78809452,45.12646411,Server_871,Server_2513
41.27487179,65.70954172,64.74043673,67.68125492,49.67535676,64.40070014,21.82755084,33,56.18764671,56.36381111,61.70785609,Server_3449,Server_3844
41.22425778,47.68902152,54.78124311,69.21152459,50.03739221,33.00569408,62.85575172,47,38.87043629,49.15805824,42.3923216,Server_166,Server_3344
35.11611932,66.80585769,50.61425259,40.58249588,37.79374337,53.92723548,28.39370396,47,34.20978201,61.6455536,42.35444962,Server_886,Server_4802
36.43288267,18.96545764,47.69369633,62.66313893,56.30596942,41.32131758,26.86323564,44,58.15939559,46.59360553,33.70118469,Server_1925,Server_1361
44.10001463,60.53197935,53.26207144,62.47737657,31.0422089,52.6179848,28.54090161,57,38.88282827,38.59650481,50.24991958,Server_4086,Server_2790
40.15336793,53.06314905,35.89585869,18.30584586,45.41114496,33.50449672,46.97525914,50,66.75365135,69.60816595,25.90169473,Server_2046,Server_1747
56.3452506,33.9046027,56.5603824,42.0978178,49.18984923,64.18479447,49.29331901,29,50.54304787,45.44286761,61.62743265,Server_2998,Server_3466
59.74760496,38.19285232,69.99238759,61.72372409,36.07199939,63.74745779,57.13711415,65,47.3130751,37.28741834,75.14880361,Server_4823,Server_3037
75.8212439,62.80909925,52.42994736,57.28673873,45.7899003,63.34222191,40.40457357,37,56.77854874,60.00382003,74.34221441,Server_665,Server_1914
35.04767399,58.08357434,30.3019107,65.446103,56.78540691,75.425704,57.46484055,61,40.88042692,37.48732519,33.90036586,Server_2086,Server_1741
28.13730752,41.2674454,49.36267239,37.87664294,43.62548715,52.34817032,37.34602833,55,41.18860361,41.20917992,33.90304219,Server_278,Server_2372
55.09184119,47.21442689,46.4639014,73.65891624,52.01644114,72.13631024,38.79495007,53,32.0139975,57.90796321,57.96005984,Server_1556,Server_1060
58.26503658,43.34166861,49.87703015,50.7267215,49.52370254,56.79664085,76.86825002,49,38.73495789,63.89457187,56.55356463,Server_1403,Server_4423
44.4706313,33.57578977,40.73902618,44.39534884,53.92550912,61.47532058,37.05194719,58,47.06394532,52.87501993,40.75502257,Server_1203,Server_2665
43.89196297,42.60301061,38.62654897,57.70549562,53.41952226,74.2137466,41.43972594,74,65.95133416,42.32566062,44.18702541,Server_1017,Server_1632
65.19349411,54.16329829,63.55971543,47.09451852,47.55375853,58.41452348,34.12291976,64,39.26005789,49.41813826,73.0062041,Server_2219,Server_4575
47.34973127,56.0165592,47.48937256,47.33011135,47.3365786,63.25031304,45.47546554,55,62.64848524,51.87979951,50.53056938,Server_493,Server_2750
70.27350045,57.99800902,27.60461744,50.14523784,60.44039583,54.73250646,49.02007886,51,58.65922766,70.30278634,48.18344829,Server_2983,Server_446
41.92647138,56.98149138,29.71248091,64.20848367,35.15172492,51.39910117,20.16906599,48,37.23405812,50.140368,30.10694846,Server_2927,Server_4958
68.63403604,65.48433134,46.47091368,64.09053769,68.1507916,60.40198959,49.23548997,46,52.84018964,64.97977737,64.59161006,Server_303,Server_4174
71.67686307,18.50004997,30.23546064,63.81923132,16.87359631,41.83748598,56.01006291,43,61.51615117,15.67830394,43.90431243,Server_3875,Server_3925
56.57107258,48.22978352,50.67364695,46.76989792,66.43659206,70.16412456,39.30766754,56,59.76627996,30.80657216,60.70519725,Server_4777,Server_3921
45.11848671,49.57143423,53.79869689,57.91680607,55.55779214,49.5193936,54.35844652,29,62.00167857,60.79704399,49.34024647,Server_4843,Server_1375
32.04631111,40.74507741,54.4107463,33.87059442,50.22572131,73.64399542,26.1948309,44,43.25315943,46.76017852,47.04821372,Server_3843,Server_2686
55.5695573,46.17377744,44.65111783,71.03306636,38.39884557,35.37924114,64.76451988,56,25.31616046,64.66836054,44.83735041,Server_4489,Server_777
64.1783004,37.87111968,66.20601014,51.02372109,53.74536002,44.8747517,52.3685099,53,54.36547444,41.9964676,68.78247871,Server_876,Server_118
5.932041738,47.70159361,67.82207237,50.71956026,78.67708172,57.05832338,56.15004633,41,49.72903469,84.35982,35.93770576,Server_4997,Server_2078
58.00751393,27.56586505,42.01262491,45.93585921,21.24460674,36.69723933,45.60635939,30,39.91851677,73.63251264,42.22802601,Server_2908,Server_1820
49.92536143,30.74263628,35.57983111,55.48041054,37.4265448,44.52882358,50.93533474,84,66.63112815,62.10474573,35.17004928,Server_4014,Server_946
38.01942097,26.60412416,38.24679352,52.86546975,61.05180362,41.70318802,49.95822025,54,58.88920527,78.27009704,27.95018782,Server_1758,Server_4703
55.93447608,57.0781816,42.32845285,58.84649787,51.36030103,56.07481487,70.46932406,41,45.03628465,49.1643155,50.51977607,Server_372,Server_2318
78.51873688,31.25932745,29.67690465,67.44878582,40.12344697,34.94892756,27.82435861,63,61.68696513,64.8469613,47.18273541,Server_1466,Server_6
53.18603791,54.34436673,67.24191029,74.19393286,39.16447784,38.06082491,48.79799254,29,48.4654927,37.17882189,62.32988051,Server_4057,Server_2480
63.0348344,41.8682243,48.98789997,83.73123693,64.62668646,39.65246254,59.03056912,31,55.60370425,70.35837505,54.7927428,Server_1151,Server_3826
62.2506671,49.10204981,30.77193825,12.84118826,67.1993007,47.18359433,38.05894386,70,58.79063626,30.03575191,40.62502444,Server_4769,Server_1144
62.40376061,23.34375091,31.31273913,77.6551412,44.58384864,79.40788285,58.5868548,52,70.93473208,78.25601936,51.6693419,Server_1350,Server_1726
44.79903475,51.5562306,24.54839702,36.87108263,40.99634017,55.38586318,42.94474784,60,52.52691363,49.62258293,27.86328665,Server_4707,Server_3294
19.72585091,45.87675266,59.50382598,66.52988701,52.15122345,44.11118713,58.46513157,67,56.43837865,52.83300796,34.99472753,Server_1208,Server_1517
51.71482322,50.96143495,36.25278049,50.6834827,63.3098644,75.96206888,68.40297274,30,63.03519197,49.6051774,48.64793104,Server_1344,Server_2163
36.80630043,59.83318217,38.0381528,49.38703559,32.40879907,38.71177983,41.50735854,46,56.49890187,63.73199099,28.7111129,Server_1704,Server_779
46.60801846,45.58275782,37.50257399,62.70981694,45.76566875,44.48170742,38.92221306,50,46.87499284,66.1423988,35.98563642,Server_1906,Server_4895
69.30607658,62.97788512,61.16661634,42.8636698,59.69733114,52.6212334,32.62630408,61,43.57072203,55.93774213,72.7243477,Server_1724,Server_3192
58.15669192,78.56087095,50.40525627,53.683978,30.67809531,57.02070049,47.73979571,43,56.85046866,63.94625329,60.15339273,Server_3415,Server_755
48.74977235,40.49705912,50.72765563,68.25985052,70.45926761,48.53884817,33.90597851,21,67.29353158,60.84189451,48.75941886,Server_462,Server_718
34.64354928,44.22515778,54.72575091,60.37850666,56.10982383,40.89517171,59.1506741,53,46.8425712,63.86972147,39.8754845,Server_1722,Server_1230
49.03558952,57.54478731,51.02382614,60.82133488,51.89664638,46.8940674,46.09297382,45,66.69913661,44.24690429,49.80014336,Server_520,Server_4555
36.29576349,81.9263693,57.76597646,40.16830911,55.89888896,37.03548261,55.59575472,54,42.02995703,36.63870389,44.60381208,Server_2839,Server_4796
61.09510375,39.7831259,42.91966807,43.62977305,59.81169051,47.31037873,60.81132733,28,50.25828122,44.16149533,49.53631698,Server_3609,Server_258
34.76578533,54.4248033,51.38384112,49.33595843,41.71542299,48.20277895,52.78765053,38,63.52169018,45.86168577,40.19888176,Server_2658,Server_1439
24.95096113,37.68182623,45.83199676,35.23782114,46.64459703,55.09869667,46.69578453,30,62.57008246,48.67365049,29.58780825,Server_787,Server_3783
39.47429387,42.86492519,35.3358182,59.40014013,53.54813501,52.31666362,60.2413497,30,51.35203752,48.09214328,31.73981265,Server_4516,Server_821
68.94915926,22.3787765,48.51576947,55.40158523,30.65483041,28.49884829,16.48065096,46,60.21305618,61.55450261,51.88317285,Server_2509,Server_3589
50.46704497,63.93525917,48.96131369,97.31878057,58.84622952,52.36132744,34.27789129,38,69.40228732,51.62520302,52.93422998,Server_774,Server_3027
49.51879397,34.97936404,42.11673022,48.14871286,53.4340427,43.7237611,59.7624391,75,47.90395301,51.56982197,39.75735354,Server_3987,Server_1641
51.62320906,58.1388315,50.07174029,47.18890603,54.02229983,57.61765719,23.69658273,56,89.27206205,40.14228125,53.82312623,Server_1121,Server_1373
37.56650188,54.76239654,21.62366486,41.19682889,78.84270893,62.13169648,57.41999955,45,58.313054,83.51829125,23.54403715,Server_2316,Server_2805
37.96603372,70.27774646,36.52126201,39.7688466,56.74399439,74.48046588,48.55835289,38,39.83874348,66.02378975,40.39732805,Server_3999,Server_3532
38.42345459,33.83560211,20.93236882,63.98694955,49.12494553,40.37195622,45.32081139,66,67.36412623,69.98179647,15.55766562,Server_931,Server_4275
18.49074196,40.07044393,65.12004054,33.07259651,23.49076264,43.114322,49.92154488,39,37.86210302,75.68012032,36.21189905,Server_3328,Server_2226
45.34888294,50.55521086,38.33464905,58.4876098,62.38475021,52.87472332,74.33313378,38,84.83526389,44.80337623,38.89228565,Server_4331,Server_3698
50.20885626,41.01185514,51.65667662,18.33380017,52.3249217,58.6219145,42.85122786,35,58.70777497,55.2558572,51.7162692,Server_934,Server_4079
42.97057008,65.07791317,36.52792515,48.69673306,57.02509554,45.07510962,50.98206842,35,65.09092104,40.49637087,34.25347474,Server_4448,Server_2578
31.65631642,45.73540031,39.03014368,64.65898169,33.67454467,63.23804691,71.00860105,58,65.02781361,38.78584187,33.27272843,Server_2570,Server_3539
53.2972938,41.10639003,37.82285142,37.95933006,51.5011043,38.07294719,64.1457986,55,59.32790546,65.27282795,37.34010346,Server_1822,Server_3902
27.85678139,57.21865597,45.14828831,36.51605428,56.34630989,53.49744658,42.74187899,49,76.67819158,44.52413133,32.32784455,Server_4872,Server_2506
43.06426829,63.67109017,34.16975505,66.89317169,51.15789393,38.01113645,36.85031086,39,67.37800218,42.85449011,30.80492352,Server_2324,Server_2610
53.44436831,60.97957381,37.587856,68.41171184,64.57860597,68.47521776,48.42684206,52,64.18502228,38.76509219,50.00087217,Server_963,Server_1242
58.31488547,25.38563322,51.68582014,39.59898039,60.68659083,65.58848665,48.75263669,52,62.96447335,52.0132354,58.87438393,Server_3107,Server_190
58.50269599,47.2758429,27.89435699,35.67123656,29.39666662,74.1035202,50.25198292,23,51.80519032,57.44036127,45.12963467,Server_475,Server_1143
55.53250396,28.14398838,3.251699393,62.50993873,44.2561953,47.09085629,61.07684566,62,65.00799156,26.50161612,15.00484774,Server_285,Server_3039
42.21988762,25.32671564,40.57147776,63.50577701,36.98602396,68.56414059,40.87230791,41,49.17159844,50.30898934,41.35592349,Server_1590,Server_4369
45.0393761,42.2932257,28.24042102,63.56271351,49.3476165,65.56325353,49.80473082,75,49.73314936,49.16994532,34.36024122,Server_3367,Server_1104
60.40760771,86.96112858,44.50347048,28.8551504,73.66322403,63.55222745,44.13132822,62,51.77073571,38.21153095,59.14321125,Server_2008,Server_3174
55.42706475,60.01710533,49.93136208,28.74625538,52.48443256,52.19334931,61.24432756,71,45.96701276,56.12151502,53.86757991,Server_2418,Server_3130
51.62534069,52.27477886,36.38493298,61.78425119,60.41446566,42.59946137,31.25227529,56,74.49478161,93.38342822,38.5429101,Server_1107,Server_1156
36.40254177,52.3016271,37.80210259,56.06337908,26.34923435,49.50493966,36.59794628,51,41.47627462,40.70324967,31.26424173,Server_498,Server_3234
45.27963866,62.63540494,49.99882602,45.08865218,63.30195166,58.27923965,24.92393273,57,72.22079587,58.62678025,50.04945575,Server_1691,Server_805
24.60860186,35.64688658,66.45967036,67.03247086,60.6713445,61.48154272,37.28162541,70,45.32311433,30.20238681,48.29000702,Server_3606,Server_25
54.89893225,34.74863908,44.78199489,64.70685406,36.99447974,33.22099159,57.21581804,42,71.5389993,40.92293137,42.64262875,Server_4551,Server_4530
24.72067382,40.91347309,35.69120897,65.00628087,66.11364869,52.8991368,45.06183146,34,62.64769108,59.88986463,22.45274456,Server_2257,Server_1703
62.79800135,52.58825185,57.01557176,42.39522151,61.31202254,44.04593858,53.25475159,45,56.96863702,45.04956238,61.54011128,Server_1761,Server_1996
34.86007915,40.83111292,52.36927406,61.48242154,53.52776655,66.90030014,43.12687323,33,49.03795104,63.29848938,46.29809816,Server_2176,Server_3583
64.98905216,62.90289828,64.52687329,66.80095491,44.01450962,37.60258295,54.80350192,42,47.78186158,37.83186411,68.47167227,Server_4208,Server_3669
36.44833907,45.11361826,34.62949416,42.45537446,26.83224026,49.11068004,43.93296015,33,59.27066589,51.50456395,27.61583157,Server_3965,Server_4150
38.53386428,2.115194479,42.88314515,59.50612907,40.11320749,58.13872348,39.35901504,54,50.5207957,48.31804081,35.13243544,Server_1844,Server_4048
39.80978214,62.58458877,55.80906861,49.21142271,39.35046743,44.87069325,75.94740951,55,38.03368351,36.9828838,46.54460076,Server_472,Server_2260
62.10543767,41.94927546,42.91456669,49.17837213,35.87237416,54.10955902,28.64491622,72,56.83636236,66.5233239,52.72783176,Server_3035,Server_3659
54.94419788,37.01466186,43.50241693,56.95375815,14.31348235,51.47794482,58.77780505,49,64.14240379,70.75804469,47.35647,Server_702,Server_1490
