CPU_Load,Memory_Usage,Disk_Usage,Network_IO,Server_Load,Power_Consumption,Temperature,Num_of_Running_Processes,Storage_Capacity,Server_Uptime,Status,Server_ID,Server_Dependency
51.07108706,48.82088354,53.07623719,44.95323825,62.44196738,62.29834179,44.63444483,51,100,38.16143165,56.40557989,Server_1224,Server_4629
43.72088868,40.01625077,61.3789434,55.80374748,37.76515184,67.04136472,40.42084684,49,50.27046786,57.00650275,58.83290489,Server_1225,Server_913
35.51860341,32.05783995,42.36516885,34.4587337,57.2904141,45.52884859,49.94880367,44,61.5755682,60.10489787,30.42769193,Server_1226,Server_3540
36.39331868,28.26302598,34.11156098,76.16822362,55.68466682,65.41200207,53.97364627,26,69.86267822,44.98554966,32.35409372,Server_1227,Server_4755
45.93795427,46.19012632,53.62203415,74.04642698,72.00040312,28.85811703,44.94892842,32,38.78904969,23.99935903,43.45203609,Server_1228,Server_351
70.07923678,55.62053002,35.20857035,61.99554843,44.47550807,62.51983371,75.43245191,53,60.43384176,45.19131534,56.58339125,Server_1229,Server_3232
46.24135243,41.22847189,36.36655954,39.44672289,74.39827545,28.82835121,53.79662183,61,56.13421247,40.93414276,28.68049559,Server_1230,Server_4520
48.27697246,53.08932091,43.77552803,59.70215768,65.58432235,64.52068577,30.68742782,33,62.33725656,49.77703344,48.9915214,Server_1231,Server_1896
50.91978061,30.84781775,37.19496891,52.52185094,37.77280732,54.34000663,35.34224209,59,61.83786378,42.55399368,40.10763115,Server_1232,Server_4466
55.46193595,40.79541348,33.06942549,29.44408907,64.10753247,53.23081443,55.11359363,69,54.38608297,21.36682835,39.68074902,Server_1233,Server_1400
32.08036971,44.23085028,40.69372295,59.57006758,52.57404795,61.17523401,37.09380602,36,40.48832615,58.37493296,33.8509767,Server_1234,Server_2675
50.88267995,43.5935046,40.70499243,50.59298467,39.54271138,43.47417628,27.43920185,62,59.59726672,34.38375865,40.33819558,Server_1235,Server_2582
62.50864827,12.44297366,62.11123428,27.35885405,73.2673638,58.19740824,41.68009447,32,61.7914074,33.23013648,65.72765877,Server_1236,Server_4817
36.10353097,29.59320072,44.34346381,42.08067915,52.57083746,50.94039087,39.65862974,54,47.34329745,61.18720775,34.10254233,Server_1237,Server_1323
40.60478551,43.70964621,56.64876993,50.21582533,50.92951119,66.92382724,59.60189856,46,66.55023759,42.97713738,53.27523209,Server_1238,Server_1194
54.53148414,33.21043912,51.44931622,39.46041142,31.79776307,49.45367095,53.40221527,39,78.49485685,6.848527775,51.60637045,Server_1239,Server_3684
49.19339512,38.27165263,66.25201313,58.52066105,78.00177954,49.8145354,26.19685485,52,48.44688649,18.43620035,60.78432537,Server_1240,Server_4979
23.48381906,62.62861451,36.5030558,39.96809741,45.94709164,63.01903929,37.37841637,44,57.08414319,57.52905369,26.36142486,Server_1241,Server_4571
80.15047213,36.11593797,51.25533656,66.8804675,41.75844922,66.384176,27.25332685,48,37.38158511,43.45789459,75.27140159,Server_1242,Server_2043
57.46045344,45.95208452,50.81972403,53.17325382,47.74573504,51.8981858,37.51055155,33,41.35646701,51.87267374,55.4913843,Server_1243,Server_4652
26.26246807,45.09387712,51.26094506,69.73395057,61.68218445,65.06112181,57.29598536,54,56.82876817,45.54467091,39.85233039,Server_1244,Server_4196
72.36164693,31.85988734,27.42966088,32.18651339,64.91571401,38.87676138,46.76859162,44,72.76864774,54.64385661,41.40355144,Server_1245,Server_3303
48.69440448,57.75625707,59.49173732,48.55707378,51.84507861,71.78019978,23.12787474,58,67.50811487,55.8120403,63.60015084,Server_1246,Server_1251
52.49500841,33.48443856,36.31361468,56.35123412,11.0196386,71.1042607,37.43466519,94,29.80830422,52.31339229,46.082375,Server_1247,Server_3907
47.4043983,47.19324443,44.03113682,70.12702419,51.30339059,56.74644184,25.89945867,54,55.73988158,44.02532747,45.92924001,Server_1248,Server_2428
53.33308451,33.72016745,49.92223003,69.74531277,64.39129422,43.8464914,55.93137155,44,69.14840577,29.49649147,49.1418774,Server_1249,Server_9
42.11862694,56.83000593,40.63021339,59.60166206,28.41847366,47.65292718,39.98892605,23,56.55844414,35.24569389,37.23573151,Server_1250,Server_1318
49.91999833,44.47391161,32.6100691,61.94913224,34.88239245,55.21410473,43.57256888,84,48.97095165,56.60361851,37.73075539,Server_1251,Server_230
58.33527358,44.78597677,47.45578022,77.38972587,45.258963,61.96430614,55.04683396,46,43.42874637,26.13085477,57.55618647,Server_1252,Server_1248
47.28261005,20.36263141,46.75707752,43.33941325,62.84581678,58.06124949,35.17930173,35,57.34103694,47.07750965,45.00218408,Server_1253,Server_2946
60.09980595,100,47.43082361,60.31021293,19.34412346,27.77183005,49.77860499,76,55.29757043,45.17801879,51.88764137,Server_1254,Server_3232
15.38694091,35.01176031,41.42723525,68.10984239,51.41036402,54.34367004,59.41547568,44,39.93164967,36.62308215,20.57755827,Server_1255,Server_1265
63.26342482,58.01003482,64.0422286,49.17667765,45.89130214,45.80765614,46.93667441,38,56.92030524,43.1098602,68.49367007,Server_1256,Server_2674
69.80520022,40.07881476,26.34767916,50.92122844,61.03504527,63.67375753,44.14619006,17,38.27989304,76.63942481,48.18289681,Server_1257,Server_961
53.61113976,33.6758369,72.4863428,60.29205761,53.66727329,42.47628613,51.54735856,37,63.95276251,36.67106537,65.77783465,Server_1258,Server_565
46.74958127,23.79133275,36.03447817,48.30285091,72.44746955,31.49224281,71.01276673,33,62.40981963,31.41415765,28.43274232,Server_1259,Server_519
56.82183464,26.27335693,35.30065784,53.96539388,58.63007558,64.93845012,45.26829781,48,46.58049646,42.96038985,45.69037251,Server_1260,Server_113
32.83662836,35.81211957,42.20294236,39.05550954,44.59023586,53.08683539,46.78122765,38,71.90712908,37.8420549,31.4247731,Server_1261,Server_1014
47.23291907,31.91178413,34.02132981,64.12584343,34.75414016,45.69889997,42.56034062,59,51.64169907,60.28118366,32.94589272,Server_1262,Server_2821
48.64156669,53.11430848,60.10005616,69.48506172,53.13483486,58.1653696,44.86937147,59,34.54870961,50.4014068,59.99346917,Server_1263,Server_1351
37.73518263,45.0943668,42.72066003,48.98498913,48.86005623,60.48679645,63.06451794,60,65.42433601,52.12984274,38.67307277,Server_1264,Server_2581
37.54404112,47.09113288,79.64045778,55.19759445,43.04619711,71.39153396,54.70619399,46,66.44235782,58.69676362,70.76288821,Server_1265,Server_1082
47.02555271,41.18305638,42.68541533,61.02132902,67.89619539,84.06984605,25.41343799,46,63.82226673,49.0130653,52.60557487,Server_1266,Server_973
40.21338903,33.65660342,34.38562987,52.85020388,58.51872645,46.10430129,19.80686823,55,56.76456019,52.21492796,28.47496096,Server_1267,Server_1430
55.2128916,44.49023287,31.97646114,48.75322654,52.73822606,73.27563129,44.45312303,52,69.94243276,53.68296768,46.17719614,Server_1268,Server_4827
36.69238942,42.4376642,32.37213837,54.46579715,56.69701391,44.34525254,15.83362509,54,39.46799226,31.48792575,24.80505789,Server_1269,Server_3920
30.79438343,49.94379843,49.36724631,62.89429735,64.4882924,76.10931214,53.64086617,42,53.71647172,61.92547209,45.1398738,Server_1270,Server_3130
25.48229806,40.50282925,41.06792323,59.68886164,44.98941153,54.08519769,36.59718014,34,66.72319604,57.95143922,27.16133478,Server_1271,Server_3916
57.00688209,15.99219199,38.67327262,32.74359231,80.22338567,40.40149153,46.96890644,68,40.27854417,42.72223095,38.85895328,Server_1272,Server_2825
42.86314542,51.80007061,46.34813412,100,62.60146276,62.72131898,66.36041308,38,55.67029603,29.1743013,48.18937229,Server_1273,Server_2216
76.67859033,53.62946964,42.47301739,49.18012243,64.60364625,41.20789187,41.45912401,41,52.93182131,67.22719853,59.10710681,Server_1274,Server_1283
37.86329309,63.48931083,25.83863319,27.52954687,42.40968022,51.76035488,37.80383468,56,65.13195293,76.149903,23.7780026,Server_1275,Server_3187
38.24823101,65.48309324,22.86655383,52.84813302,9.263991649,61.04089435,20.04603188,47,41.78095685,59.57691441,25.72366094,Server_1276,Server_2336
56.181856,41.50920043,48.31731613,44.90195605,61.95598482,57.08571941,24.16708496,67,57.99241027,32.32462024,53.75629122,Server_1277,Server_4122
49.80301278,29.03558031,28.57980049,33.56314868,52.67122327,56.84530263,10.44390581,49,61.32790405,72.3191208,32.71399173,Server_1278,Server_4794
33.20031268,45.80411896,32.56870747,41.88589601,50.00696532,53.55858233,7.593246967,74,53.75922524,55.23688902,25.39806342,Server_1279,Server_993
50.80210235,37.72893027,35.70685877,30.47952705,43.63290449,50.03653448,35.61287223,56,66.33850227,44.1671267,37.29060385,Server_1280,Server_1110
56.42394319,52.66305085,40.55656559,55.98256121,40.6982561,55.87220372,57.37187627,50,67.45507837,48.60351635,48.93588456,Server_1281,Server_525
55.06559376,69.51443191,23.51926318,67.10554518,48.0162045,58.57305619,29.86612031,53,26.30604475,71.60116262,37.67629622,Server_1282,Server_4020
63.55917364,13.94857515,41.46660907,56.66861729,52.09325011,34.731687,23.65242083,36,60.34427789,44.22058502,44.25397829,Server_1283,Server_1215
52.69734441,68.52479444,28.11117397,36.74467981,40.09301109,71.56313262,59.97342671,38,52.19901613,71.57508232,42.55356104,Server_1284,Server_1909
22.82177332,54.81833474,35.41292352,48.27459154,47.05386114,35.09978475,52.96059383,67,42.10801141,58.52775422,15.72578836,Server_1285,Server_2778
47.31114697,21.76364558,42.07886585,52.18280427,44.77340774,75.59509988,31.08168602,76,72.30763428,46.95433875,47.49691876,Server_1286,Server_4179
34.39517196,47.87857791,45.67785033,44.23175777,41.06041984,33.85827,67.73830604,36,44.84293214,31.8721818,30.15254259,Server_1287,Server_1645
45.92478943,74.48134625,27.63978369,71.96935226,48.31733311,64.74213011,40.37235035,83,35.89413432,50.84330515,37.35654835,Server_1288,Server_932
33.75131875,55.23448836,40.91960008,40.13000598,37.17697094,61.79670038,56.64063925,67,48.91129592,47.99257863,35.52451782,Server_1289,Server_19
41.613832,44.15614401,31.87410828,60.5133766,29.90795587,58.44124806,71.38106195,30,63.54478825,35.13779259,32.58285916,Server_1290,Server_4873
61.41062164,32.24704717,11.39240415,43.33826459,31.12431984,45.61589291,55.62885793,48,63.92129324,55.2472814,24.27680261,Server_1291,Server_32
60.35414576,61.69145265,39.35712865,61.54108023,61.21764714,48.82801388,49.70118375,29,47.40041718,44.37131921,49.41842406,Server_1292,Server_2187
53.62156603,44.65724072,28.0491029,59.73209055,25.99551241,38.19385483,34.31834076,68,63.43653692,38.48992055,31.17560782,Server_1293,Server_1805
48.70829821,61.61480103,40.80789189,50.40644478,46.79342433,71.8259486,26.79336068,50,60.52431307,78.80847393,49.67168426,Server_1294,Server_1136
48.64813219,59.09902824,45.89861533,54.775188,58.03126049,48.23508403,46.8532845,81,61.06575646,82.48044582,45.95203065,Server_1295,Server_623
42.30965853,39.33151592,42.14524841,81.42084361,34.13814142,50.53335802,25.79671835,60,59.43660519,47.33072584,38.77704341,Server_1296,Server_4425
45.01734381,57.05729205,39.94256521,43.10693286,32.27735962,38.3336907,58.53713511,49,45.16089491,66.92284951,35.02454747,Server_1297,Server_3345
47.39428954,55.46740965,34.03370816,54.284014,32.68677869,54.22410411,35.61687365,53,62.82700697,52.96318635,37.51315457,Server_1298,Server_2264
58.35652115,29.12322077,42.4262807,57.76479534,50.11083502,47.56350452,22.76490966,8,65.95803978,46.68200251,47.01741789,Server_1299,Server_1476
44.40829209,38.2720797,35.63635364,70.27101108,41.43648633,53.0161805,61.66468791,50,51.30455454,70.78446456,35.46602995,Server_1300,Server_4439
65.43873299,47.99407555,56.7729549,42.52158241,42.41189418,35.1301537,54.26178215,54,79.62620331,72.05010518,59.84268849,Server_1301,Server_683
44.26232484,35.24105693,48.00048947,65.41673089,51.00989567,53.84885237,55.39662041,45,44.67764274,52.32180756,44.68268772,Server_1302,Server_4445
60.65546347,42.06050616,37.56904368,42.93245835,32.20991416,49.55345341,57.44531192,78,46.10340462,41.00570477,45.92824564,Server_1303,Server_2043
61.1226659,58.7335252,47.34736239,78.80318398,38.53181209,41.77762621,62.87175018,64,43.40879777,44.91435001,54.11844353,Server_1304,Server_1697
53.28812021,39.99209143,40.54369821,61.87582588,54.25061827,48.4536971,45.00744031,51,57.37645284,66.32022522,43.5844233,Server_1305,Server_578
73.46696511,25.8681321,38.10253917,64.82197155,62.33433337,62.9707306,69.38854458,52,70.49113129,63.48954839,58.78149463,Server_1306,Server_995
45.94502614,45.98232138,31.13216932,88.84543566,49.09989443,66.51061142,43.69793412,51,76.58201774,52.44030382,38.84945229,Server_1307,Server_1519
55.97952768,43.57704627,62.31083953,56.3251514,51.65265822,49.04873145,50.10975401,52,66.49637421,68.1168257,62.38309341,Server_1308,Server_1952
48.0944505,46.35179522,43.54682539,44.94257089,52.17936794,82.54902787,37.14156625,55,59.12141538,50.48242794,53.26208562,Server_1309,Server_72
49.12597642,56.63611442,64.06637848,17.08763251,50.1368973,71.40445924,17.73494675,47,58.04133599,50.84997685,65.93414557,Server_1310,Server_1498
37.98116598,38.53140258,50.63611503,62.02619678,37.95657898,69.45246765,54.68944712,75,65.92328697,52.88021669,47.67588548,Server_1311,Server_740
44.34656383,37.36717325,23.46250125,71.6260291,62.87672036,35.02537007,62.28950502,44,42.82781544,31.60435225,20.34029021,Server_1312,Server_1612
35.07329004,50.72779005,52.96056672,65.23280139,37.15816409,44.39815171,64.3669471,56,48.73708433,20.86884228,40.6332547,Server_1313,Server_4657
56.19582237,59.41716542,11.81960983,52.48460969,69.4049995,31.94012089,53.40991225,62,76.62129027,45.13143123,19.63913514,Server_1314,Server_607
60.46443726,51.72757524,61.40926386,67.90869611,49.07058441,52.63691342,69.39187354,37,61.1384006,60.54509268,66.98617915,Server_1315,Server_1663
64.76703848,34.62682257,41.57646992,66.98333612,28.08532079,31.65014856,33.99665391,48,20.76460688,40.90760645,46.20848931,Server_1316,Server_914
68.21454006,62.086805,47.10679603,75.14521312,50.06335001,81.9245099,32.40407024,56,41.30236902,72.09490443,71.74680591,Server_1317,Server_3247
57.21329989,71.10707593,52.33165013,44.78466225,49.51397267,63.59885447,32.61519208,56,68.44296839,39.76900351,62.20061147,Server_1318,Server_4596
56.49876238,38.23754169,38.1011384,25.97148549,44.58592757,64.35869654,73.70111554,47,63.79996319,58.72945225,47.39867073,Server_1319,Server_2333
77.68032468,51.16733599,67.1451422,61.64732274,53.57957862,43.0401171,47.13347837,29,60.80601213,51.16477877,79.5340251,Server_1320,Server_3961
51.5268049,46.91823249,43.04241805,52.98551786,55.72471075,53.60775191,61.41919599,68,43.80935709,15.59084493,46.21988207,Server_1321,Server_422
52.87101162,44.88019318,71.49263422,40.87933544,43.61138475,71.90125651,51.60975902,36,57.05112646,47.1877474,74.15175427,Server_1322,Server_3996
66.71352575,37.20645868,49.42193696,57.19752492,37.19598552,35.75399569,62.74227807,46,64.43782585,36.35660641,54.82121336,Server_1323,Server_1973
50.0536523,68.81195739,23.49717986,53.59568917,51.04969638,44.13375844,58.3875775,47,39.57228335,40.23142378,29.13126825,Server_1324,Server_3206
62.18058357,37.92023356,24.41101299,49.44668359,63.25294354,44.86705328,50.42257611,45,51.76172916,56.02377206,35.356457,Server_1325,Server_2807
52.74173065,51.19678034,53.83935973,65.74012863,40.45239468,49.69351815,46.56333669,57,46.04900794,53.07157335,54.88050039,Server_1326,Server_2098
48.35987725,58.75545954,44.97267432,64.26671626,41.76039533,28.43699269,29.84174461,49,56.93972291,38.01832589,38.96716859,Server_1327,Server_913
61.42585764,50.51016628,44.00957293,41.57962492,80.76132993,64.52373626,53.27901774,56,56.57659685,45.05123367,57.07000627,Server_1328,Server_834
36.6464992,38.10483286,48.09917163,84.55095684,42.75399963,50.61228855,55.15423106,59,52.14906639,41.11905618,39.61102089,Server_1329,Server_2984
44.40149721,7.121014185,53.9366769,51.53495181,46.17152028,39.62923588,48.83733285,69,80.83983262,28.61581602,41.81290144,Server_1330,Server_4764
56.4163054,35.40549855,38.21526635,60.17487725,43.88280894,51.06196538,36.10053806,37,55.6160604,42.89977943,44.21638166,Server_1331,Server_4164
50.21583735,53.96305184,50.28183794,56.73186251,30.16988015,59.69289144,46.54456527,70,46.66468582,42.23981233,53.53447781,Server_1332,Server_4129
22.85239716,43.98578246,45.25271849,59.01970758,53.98041698,58.34553428,60.30924746,32,58.22064704,37.87258915,30.27420292,Server_1333,Server_653
52.10129895,35.65763,55.77150377,36.33225026,51.52559754,47.04734242,74.46819031,86,58.05447629,36.5664309,52.64240613,Server_1334,Server_2704
49.38881373,42.08038191,53.20014616,61.44985383,49.80505187,52.56552413,49.35986294,46,47.50125979,27.3762845,52.13681327,Server_1335,Server_517
58.39963883,41.68278841,39.946873,50.71717764,53.68527736,59.6238454,34.56635492,61,71.89271406,49.02499626,49.8751637,Server_1336,Server_3743
82.10277417,58.62361048,46.45056487,67.39699591,74.11614927,60.50651471,50.02585252,59,55.85110185,36.84872925,73.16050805,Server_1337,Server_4497
51.88068847,41.57526668,44.68926048,44.3112858,38.53164786,77.6461388,46.77077841,61,61.86465889,35.83162723,54.60889998,Server_1338,Server_2014
31.78076429,54.18754587,50.87130427,39.40431204,32.3665204,52.32240842,55.23086208,42,60.46506039,44.07200936,38.68918771,Server_1339,Server_2763
62.10764821,46.95389279,44.13937705,63.43600171,48.4284854,46.35925118,49.05696897,56,67.31059546,67.62970258,52.24040339,Server_1340,Server_1328
47.7503102,75.98156087,28.4005774,32.39784565,45.7348701,70.1434255,50.25269024,58,47.51341149,37.93970405,39.51217845,Server_1341,Server_2277
23.74376918,45.33477531,44.63072477,43.16159684,43.50367465,59.91760622,50.19314615,76,68.67403457,50.75952077,30.39018525,Server_1342,Server_1287
67.56998883,60.1556681,68.19807458,67.5692375,45.38969717,32.31834622,58.6889233,45,63.91921059,52.65509064,71.14453991,Server_1343,Server_3268
51.71482322,50.96143495,36.25278049,50.6834827,63.3098644,75.96206888,68.40297274,30,63.03519197,49.6051774,48.64793104,Server_1344,Server_2163
37.9304747,38.28413667,33.00398698,49.60353869,37.50883288,62.97560421,40.74915649,78,53.18863138,81.96477903,31.50664904,Server_1345,Server_4010
41.73510798,43.18341628,26.15761608,98.71696238,44.28250393,58.31527171,47.46008941,53,60.87112817,45.84689629,29.67386556,Server_1346,Server_4931
48.79350207,62.26392639,22.19377223,53.72344142,49.89811249,41.20076337,37.69648035,62,63.14460671,53.56360894,25.82402666,Server_1347,Server_2730
50.61578915,35.01442187,55.48520772,67.14363548,49.35723888,62.05477256,38.19769325,51,42.99643165,44.57463602,57.34066537,Server_1348,Server_4545
43.46348911,36.15050241,20.00245181,50.27514251,51.83113462,70.81094918,53.10785592,53,77.90779547,50.42005546,27.68787011,Server_1349,Server_3003
62.40376061,23.34375091,31.31273913,77.6551412,44.58384864,79.40788285,58.5868548,52,70.93473208,78.25601936,51.6693419,Server_1350,Server_1726
45.18050589,43.61537786,38.54880662,52.8088597,52.80228922,48.17867747,56.69321039,49,50.49353036,42.99106949,36.49639111,Server_1351,Server_4425
44.1528024,44.51423457,42.5268578,66.13598062,67.56467179,54.77932996,39.49479763,44,44.70381912,60.5671144,41.6117871,Server_1352,Server_2878
42.59381826,58.93554208,31.9255868,35.03033243,50.60954871,59.84673581,25.11681051,55,64.52627022,37.16833164,34.1188539,Server_1353,Server_641
52.07583667,62.5468581,32.98640671,45.12313908,48.17180416,57.09988471,29.06670455,57,63.79073052,47.75456291,41.08638282,Server_1354,Server_1057
65.86618383,61.65537704,47.19953726,58.04651352,47.53876083,46.33157348,27.61046294,62,43.38886916,59.70623954,58.12216363,Server_1355,Server_2404
41.91649588,31.51663257,37.81183456,57.33634594,64.9022941,43.39209038,46.35453873,66,36.33255838,58.7408341,31.33211285,Server_1356,Server_3847
37.92113482,21.34487652,69.1247357,54.94252314,75.31429793,50.17801859,65.93382215,68,71.84935516,73.42934667,53.9834256,Server_1357,Server_3749
53.50523746,36.66472456,40.99738528,65.70552429,46.97915721,52.16747689,38.35381364,63,65.32147269,67.02198676,45.11686596,Server_1358,Server_3235
40.45262096,46.87912911,45.87486042,49.40136471,55.20782714,75.28368718,29.91425636,58,44.85640369,38.21282403,47.80692227,Server_1359,Server_368
40.99946706,33.84190466,52.16602308,58.61672154,69.02800704,51.44010322,65.33761943,56,62.37893594,60.39365397,44.63893377,Server_1360,Server_1612
27.42685398,51.26740751,73.52811702,56.49248874,44.0803699,53.08817571,49.80604414,39,53.20149267,51.73657416,53.83164217,Server_1361,Server_3000
63.76849078,26.79729929,41.37852877,55.80573766,50.8685506,60.23700379,60.73867375,59,56.67789605,57.19791746,53.59897932,Server_1362,Server_3941
49.51707119,49.15041204,14.16654206,79.88423138,36.86094937,51.70586455,28.41755514,73,17.69385347,22.61982928,23.23195726,Server_1363,Server_3391
51.38062358,53.75943945,15.42174625,28.00464786,63.61230752,49.36899604,49.88270365,38,54.00529346,45.82745526,23.26211966,Server_1364,Server_4242
48.44911031,37.98356651,68.71586673,68.54438945,51.82588357,37.23372819,44.68546267,51,83.89864015,38.28829182,58.49043769,Server_1365,Server_1678
59.92994565,35.56482332,68.88576691,45.05618647,22.6057961,59.79946212,58.29253491,61,55.97405778,36.20558958,72.25147421,Server_1366,Server_3085
72.58052456,45.497062,40.55537605,87.87649691,35.24916216,73.90327743,68.36743932,42,59.13250718,15.7228091,66.0834986,Server_1367,Server_841
33.6335248,31.67649861,45.81093625,38.5673311,72.74031281,67.24864861,56.77095199,62,45.35581267,64.1826674,38.9239011,Server_1368,Server_72
41.57557279,56.11196347,45.71685521,49.09967617,66.50539085,50.18082887,64.71975192,32,57.35158537,31.1424426,41.24856734,Server_1369,Server_4008
47.15287555,66.57536241,61.70163807,22.72372159,28.70687322,48.86049312,54.02157825,48,51.16835552,43.05711036,56.57217949,Server_1370,Server_3783
29.94972488,33.56834358,18.44795464,57.40332112,55.01593797,53.50906969,40.40128779,40,63.0165783,51.46958577,11.93771261,Server_1371,Server_4512
36.85121088,45.75753979,55.94097966,27.54994447,41.15972785,65.70993686,36.70723884,31,58.52073526,36.11273784,49.0869176,Server_1372,Server_845
41.56350048,30.82696918,48.85663759,42.10353643,19.61710606,52.51817119,47.94487717,69,34.76854771,43.49796246,41.68833417,Server_1373,Server_4889
66.40396885,19.19433122,17.48961444,46.65362772,58.30681323,58.68531051,38.4359828,41,62.7362458,94.64354065,35.55294423,Server_1374,Server_1225
48.62055079,33.41052263,68.06897035,56.57803504,52.03146691,47.11591192,53.90909528,46,41.95899758,54.33500567,60.32200263,Server_1375,Server_2090
20.16857852,46.03511445,47.72542008,62.35093685,47.89667642,32.7766104,69.36987154,40,48.3722137,59.274251,22.4382141,Server_1376,Server_4374
50.33315923,33.95506592,46.74958938,39.75147246,54.03906904,75.06486763,67.84157114,44,90.05994315,63.00117543,53.59413309,Server_1377,Server_1808
49.26979487,57.53959031,25.00887333,52.02086281,55.65376914,65.16377028,31.27913415,49,57.25726843,24.59500946,35.51648599,Server_1378,Server_3185
75.5352997,46.02018717,53.81170982,76.87696893,68.75273006,62.58839476,36.03274722,72,64.36787665,47.34435095,74.34207391,Server_1379,Server_4775
35.87457408,58.64663405,69.9174504,61.5484494,48.49066937,54.19553031,49.31450148,37,37.85565667,41.71744079,57.89013062,Server_1380,Server_2833
53.39012653,74.46083749,59.51477989,45.04284727,41.44750771,43.30423187,48.8762986,52,57.36838913,39.41886256,58.89567429,Server_1381,Server_3395
39.63850726,70.97798567,54.11989472,62.75928504,46.41238067,57.37505765,63.98469505,61,46.86464871,50.94430943,50.4553682,Server_1382,Server_1661
49.86694372,36.29149033,28.67834157,29.65992241,54.03213057,56.38018608,32.29271161,43,64.68272328,62.94060714,33.18389512,Server_1383,Server_1610
54.09113699,31.73827848,41.85424021,57.45857735,63.94444174,60.87007749,40.49165875,70,39.05699694,60.8346751,48.20517969,Server_1384,Server_2523
62.28475511,43.57898078,38.48407412,41.89133184,54.08455981,43.14797825,47.21265052,34,55.82547578,41.68070078,45.85332308,Server_1385,Server_4629
55.52591018,56.97822836,79.31276657,78.76363657,40.28652414,39.19293152,56.28872312,49,50.68935719,66.17059373,73.93353379,Server_1386,Server_2954
60.49062925,28.67475402,38.99118712,51.5895643,34.78404191,55.69940138,47.10859111,47,28.98373921,59.17900899,48.00689749,Server_1387,Server_1256
53.18922774,55.28128147,56.16100312,38.81102798,51.73529737,42.36362881,55.64794982,61,50.73082632,45.85443217,53.97554216,Server_1388,Server_496
41.77044433,46.87093201,34.48561521,73.59025999,29.38787847,83.07553233,36.62846408,47,63.09320367,53.30145773,43.33902919,Server_1389,Server_2277
64.31836539,53.05633163,44.55485886,48.66348528,52.76736402,49.95014306,50.05573037,66,43.11478767,68.79445267,55.1167726,Server_1390,Server_793
23.95187386,65.09320055,32.13464252,54.87526169,64.81085006,40.55088848,49.5177854,55,48.43502125,44.64373942,16.95195255,Server_1391,Server_2430
46.38578183,41.22270047,50.54863278,52.80036341,51.10663732,54.73643113,50.42516326,54,62.69987208,32.97015593,48.42085512,Server_1392,Server_2735
80.31483265,53.05024548,69.9760984,62.82016709,64.24306294,61.32832271,55.21701023,43,63.07212627,40.9543312,89.58834536,Server_1393,Server_1848
61.96941283,57.72527998,43.70495537,53.29926271,79.97275024,47.95062763,31.79971536,45,52.12963017,36.37123632,52.95756187,Server_1394,Server_2692
51.06130751,56.40422477,43.7637,70.98297799,28.60782401,52.98853628,76.03016678,74,41.31895,8.473093119,47.69733871,Server_1395,Server_4956
28.89828212,53.19004273,40.37309572,65.59023312,56.00310043,52.26021226,36.4302366,52,49.87301704,49.58312341,29.67270016,Server_1396,Server_3371
40.62027565,32.39517567,61.15664833,64.58268663,53.25696633,70.70803609,42.58641045,51,48.66330738,58.83457617,57.48423702,Server_1397,Server_2947
85.23672431,42.50485143,68.57743772,53.41683726,58.83413807,52.15260656,27.88113599,51,59.89839287,68.49640497,87.54085428,Server_1398,Server_4366
51.48437977,38.85543388,58.06411588,59.68153173,51.55747204,71.36424868,44.31059838,39,59.59835785,80.42097259,62.9813972,Server_1399,Server_3129
62.92368534,59.77535674,39.17041716,60.95350329,43.52177078,60.90225628,38.78640204,51,56.75480798,38.00131944,54.6358682,Server_1400,Server_2878
54.44213218,21.09071756,53.61199043,47.58409417,56.47676129,68.99502686,61.0511277,50,16.97098674,49.95783983,58.67078756,Server_1401,Server_1707
52.68328233,50.79828134,41.2248554,80.83385323,35.10052526,49.57709247,59.66152697,19,33.64362523,52.99266878,45.63098209,Server_1402,Server_3033
58.26503658,43.34166861,49.87703015,50.7267215,49.52370254,56.79664085,76.86825002,49,38.73495789,63.89457187,56.55356463,Server_1403,Server_4423
30.45932301,77.90387181,31.30261301,57.1262119,66.57763273,65.36587927,46.88135955,48,62.81924881,13.29367221,29.881025,Server_1404,Server_418
45.12180633,49.5051158,28.64539009,66.1447123,68.21375132,60.51745352,65.28363364,49,58.47601554,43.2068791,33.92633905,Server_1405,Server_466
35.61208991,44.73237094,52.26266583,73.56961814,85.76050166,61.59503126,62.16279469,27,69.91724686,59.85524992,45.9844614,Server_1406,Server_2274
16.83493606,77.57768771,40.7242575,48.22164882,61.10041752,60.01117607,46.89143041,73,56.10205839,57.8254216,25.87764673,Server_1407,Server_4286
43.00671018,52.02086169,32.86174777,50.86364588,48.77060405,51.20130934,40.90165144,56,34.30775026,76.60128356,32.26766207,Server_1408,Server_681
42.12568792,30.7997056,45.9198225,55.49588741,66.85341495,30.72995755,51.74871586,39,51.93489926,63.97800532,33.53428137,Server_1409,Server_1421
30.88815584,62.67925026,59.32319756,63.40030197,60.25840526,41.96998052,43.5272575,81,68.56606745,57.83451523,43.04355375,Server_1410,Server_619
41.2030907,50.98832505,46.82719417,47.95782251,48.17729858,45.21749364,48.45828949,54,64.8723,38.97952286,39.71639548,Server_1411,Server_4367
